"","iyear","provstate","city","latitude","longitude","attacktype1_txt"
"372",1979,"Antioquia","Medellin",6.242026,-75.564766,"Armed Assault"
"373",1979,"Cauca","Popayan",2.44186,-76.60617,"Armed Assault"
"374",1979,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"375",1979,"Tolima","Ibague",4.43891,-75.23223,"Assassination"
"376",1979,"Tolima","Ortega",3.93667,-75.2208,"Assassination"
"377",1979,"Tolima","Ortega",3.93667,-75.2208,"Assassination"
"378",1979,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"379",1979,"Cauca","Unknown",2.243589,-77.010385,"Hostage Taking (Kidnapping)"
"380",1979,"Bogota","Bogota",4.667128,-74.106056,"Unknown"
"381",1979,"Cesar","Valledupar",10.47692,-73.25049,"Assassination"
"382",1979,"Cesar","San Diego",10.333818,-73.181276,"Assassination"
"384",1979,"Bogota","Bogota",4.667128,-74.106056,"Hostage Taking (Kidnapping)"
"385",1979,"Cauca","Unknown",2.243589,-77.010385,"Assassination"
"386",1979,"Cauca","Unknown",2.243589,-77.010385,"Assassination"
"387",1979,"Antioquia","Medellin",6.242026,-75.564766,"Hostage Taking (Barricade Incident)"
"388",1979,"Antioquia","Medellin",6.242026,-75.564766,"Hostage Taking (Barricade Incident)"
"389",1979,"Valle del Cauca","Cali",3.429344,-76.516037,"Unknown"
"390",1979,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"391",1979,"Boyaca","Puerto Boyaca",5.975153,-74.586142,"Hostage Taking (Kidnapping)"
"392",1979,"Caqueta","Unknown",0.869892,-73.841906,"Armed Assault"
"393",1979,"Tolima","Playarrica",4.05696,-75.41024,"Armed Assault"
"394",1979,"Huila","Pitalito",1.851988,-76.046976,"Hostage Taking (Barricade Incident)"
"395",1979,"Antioquia","Puerto Berrio",6.48927,-74.40176,"Bombing/Explosion"
"396",1979,"Huila","Neiva",2.925561,-75.290777,"Hostage Taking (Barricade Incident)"
"397",1979,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"398",1979,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"399",1979,"Antioquia","Medellin",6.242026,-75.564766,"Assassination"
"400",1979,"Antioquia","Medellin",6.242026,-75.564766,"Armed Assault"
"401",1979,"Choco","Riosucio",7.457497,-76.843493,"Bombing/Explosion"
"402",1979,"Quindio","Armenia",4.528694,-75.703846,"Assassination"
"404",1979,"Tolima","Bilbao",3.273849,-75.746079,"Armed Assault"
"405",1979,"Bogota","Bogota",4.667128,-74.106056,"Armed Assault"
"406",1979,"Cordoba","Tierralta",8.173611,-76.059167,"Hostage Taking (Kidnapping)"
"407",1979,"Boyaca","Duitama",5.82696,-73.03441,"Hostage Taking (Barricade Incident)"
"408",1979,"Valle del Cauca","Cartago",4.74871,-75.91319,"Armed Assault"
"409",1979,"Valle del Cauca","Cartago",4.74871,-75.91319,"Assassination"
"410",1979,"Santander","Cimitarra",6.313712,-73.950146,"Assassination"
"411",1979,"Antioquia","La Verde",6.64003,-75.64636,"Armed Assault"
"412",1979,"Antioquia","Remolinos",6.355278,-74.844444,"Armed Assault"
"413",1979,"Bogota","Bogota",4.667128,-74.106056,"Armed Assault"
"414",1979,"Antioquia","Chigorodo",7.6676,-76.6803,"Armed Assault"
"415",1979,"Cundinamarca","Ariari",3.99759,-74.4995,"Hostage Taking (Kidnapping)"
"416",1979,"Bogota","Bogota",4.667128,-74.106056,"Unknown"
"417",1979,"Bogota","Bogota",4.667128,-74.106056,"Hostage Taking (Kidnapping)"
"418",1979,"Meta","Vista Hermosa",3.123889,-73.751389,"Hostage Taking (Barricade Incident)"
"419",1979,"Bogota","Bogota",4.667128,-74.106056,"Armed Assault"
"420",1980,"Bogota","Bogota",4.667128,-74.106056,"Unknown"
"421",1980,"Cesar","Chiriguana",9.3625,-73.60158,"Hostage Taking (Kidnapping)"
"422",1980,"Cordoba","Unknown",8.402925,-75.899867,"Hostage Taking (Kidnapping)"
"423",1980,"Cordoba","Unknown",8.402925,-75.899867,"Hostage Taking (Kidnapping)"
"424",1980,"Valle del Cauca","Trujillo",4.21238,-76.31923,"Assassination"
"425",1980,"Santander","Cimitarra",6.313712,-73.950146,"Hostage Taking (Kidnapping)"
"426",1980,"Valle del Cauca","Cali",3.429344,-76.516037,"Facility/Infrastructure Attack"
"427",1980,"Cesar","Pubelo Bello",10.416677,-73.583385,"Assassination"
"428",1980,"Huila","Unknown",2.535935,-75.52767,"Bombing/Explosion"
"429",1980,"Antioquia","Medellin",6.242026,-75.564766,"Armed Assault"
"430",1980,"Bogota","Bogota",4.667128,-74.106056,"Assassination"
"431",1980,"Cesar","Aguachica",8.308585,-73.613541,"Armed Assault"
"432",1980,"Cordoba","Monteria",8.749996,-75.883346,"Hostage Taking (Kidnapping)"
"433",1980,"Valle del Cauca","Tulua",4.085809,-76.197188,"Assassination"
"434",1980,"Bogota","Bogota",4.667128,-74.106056,"Hostage Taking (Kidnapping)"
"435",1980,"Valle del Cauca","Unknown",3.800889,-76.641271,"Hostage Taking (Kidnapping)"
"436",1980,"Bogota","Bogota",4.667128,-74.106056,"Armed Assault"
"437",1980,"Antioquia","Medellin",6.242026,-75.564766,"Assassination"
"438",1980,"Bogota","Bogota",4.667128,-74.106056,"Armed Assault"
"439",1980,"Antioquia","Medellin",6.242026,-75.564766,"Facility/Infrastructure Attack"
"440",1980,"Bogota","Bogota",4.667128,-74.106056,"Armed Assault"
"441",1980,"Valle del Cauca","Cali",3.429344,-76.516037,"Assassination"
"442",1980,"Bogota","Bogota",4.667128,-74.106056,"Armed Assault"
"443",1980,"Santander","Bucaramanga",7.116294,-73.120026,"Bombing/Explosion"
"444",1980,"Bogota","Bogota",4.667128,-74.106056,"Armed Assault"
"445",1980,"Bogota","Bogota",4.667128,-74.106056,"Armed Assault"
"446",1980,"Arauca","Arauca district",7.08582,-70.75779,"Armed Assault"
"447",1980,"Santander","Bucaramanga",7.116294,-73.120026,"Hostage Taking (Barricade Incident)"
"448",1980,"Santander","Bucaramanga",7.116294,-73.120026,"Hostage Taking (Barricade Incident)"
"449",1980,"Bogota","Bogota",4.667128,-74.106056,"Hostage Taking (Kidnapping)"
"450",1980,"Bogota","Bogota",4.667128,-74.106056,"Hostage Taking (Kidnapping)"
"451",1980,"Bogota","Bogota",4.667128,-74.106056,"Armed Assault"
"452",1980,"Bogota","Bogota",4.667128,-74.106056,"Armed Assault"
"453",1980,"Bogota","Bogota",4.667128,-74.106056,"Armed Assault"
"454",1980,"Bogota","Bogota",4.667128,-74.106056,"Armed Assault"
"455",1980,"Bogota","Bogota",4.667128,-74.106056,"Armed Assault"
"456",1980,"Atlantico","Barranquilla",10.981412,-74.778319,"Armed Assault"
"457",1980,"Atlantico","Barranquilla",10.981412,-74.778319,"Armed Assault"
"458",1980,"Atlantico","Barranquilla",10.981412,-74.778319,"Armed Assault"
"459",1980,"Atlantico","Barranquilla",10.981412,-74.778319,"Armed Assault"
"460",1980,"Atlantico","Barranquilla",10.981412,-74.778319,"Armed Assault"
"461",1980,"Atlantico","Barranquilla",10.981412,-74.778319,"Armed Assault"
"462",1980,"Atlantico","Barranquilla",10.981412,-74.778319,"Armed Assault"
"463",1980,"Atlantico","Barranquilla",10.981412,-74.778319,"Armed Assault"
"464",1980,"Cauca","Popayan",2.44186,-76.60617,"Hostage Taking (Barricade Incident)"
"465",1980,"Cauca","Inza",2.55168,-76.06517,"Hostage Taking (Kidnapping)"
"466",1980,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"467",1980,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"468",1980,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"469",1980,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"470",1980,"Antioquia","Medellin",6.242026,-75.564766,"Assassination"
"471",1980,"Valle del Cauca","Cali",3.429344,-76.516037,"Assassination"
"473",1980,"Bogota","Bogota",4.667128,-74.106056,"Armed Assault"
"474",1980,"Antioquia","Turbo",8.09242,-76.72738,"Armed Assault"
"476",1980,"Cordoba","Unknown",8.402925,-75.899867,"Hostage Taking (Kidnapping)"
"477",1980,"Cordoba","Unknown",8.402925,-75.899867,"Hostage Taking (Kidnapping)"
"478",1980,"Santander","Velez",6.012715,-73.671896,"Hostage Taking (Kidnapping)"
"479",1980,"Risaralda","Pereira",4.814278,-75.694558,"Bombing/Explosion"
"480",1980,"Valle del Cauca","Yumbo",3.583748,-76.495727,"Hostage Taking (Barricade Incident)"
"481",1980,"Bogota","Bogota",4.667128,-74.106056,"Unknown"
"482",1980,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"483",1980,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"484",1980,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"485",1980,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"486",1980,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"487",1980,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"488",1980,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"489",1980,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"490",1980,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"491",1980,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"492",1980,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"493",1980,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"494",1980,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"495",1980,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"496",1980,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"497",1980,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"498",1980,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"499",1980,"Antioquia","Medellin",6.242026,-75.564766,"Armed Assault"
"500",1980,"Meta","San Juan de Arama",3.372457,-73.873772,"Assassination"
"501",1980,"Valle del Cauca","Cali",3.429344,-76.516037,"Hostage Taking (Kidnapping)"
"502",1980,"Tolima","Icononzo",4.17721,-74.53265,"Armed Assault"
"503",1980,"Tolima","Icononzo",4.17721,-74.53265,"Armed Assault"
"504",1980,"Antioquia","Medellin",6.242026,-75.564766,"Facility/Infrastructure Attack"
"505",1980,"Antioquia","Medellin",6.242026,-75.564766,"Facility/Infrastructure Attack"
"506",1980,"Antioquia","Medellin",6.242026,-75.564766,"Facility/Infrastructure Attack"
"507",1980,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"508",1980,"Valle del Cauca","Cali",3.429344,-76.516037,"Hostage Taking (Barricade Incident)"
"509",1980,"Cordoba","Monteria",8.749996,-75.883346,"Assassination"
"510",1980,"Bogota","Bogota",4.667128,-74.106056,"Hostage Taking (Kidnapping)"
"511",1980,"Bogota","Bogota",4.667128,-74.106056,"Hostage Taking (Kidnapping)"
"512",1980,"Bogota","Bogota",4.667128,-74.106056,"Hostage Taking (Kidnapping)"
"513",1980,"Meta","Granada district",3.54434,-73.70781,"Armed Assault"
"514",1980,"Meta","Uribe",3.24114,-74.35539,"Armed Assault"
"516",1980,"Tolima","Cunday",4.06052,-74.692318,"Assassination"
"517",1980,"Huila","Baraya",3.15243,-75.05271,"Hostage Taking (Kidnapping)"
"518",1980,"Magdalena","Cienaga",11.01079,-74.25162,"Assassination"
"519",1980,"Santander","San Vicente de Chucuri",6.88105,-73.41157,"Assassination"
"520",1980,"Valle del Cauca","Cali",3.429344,-76.516037,"Hostage Taking (Barricade Incident)"
"521",1980,"Cauca","Unknown",2.243589,-77.010385,"Armed Assault"
"522",1980,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"523",1980,"Arauca","Betoyes",6.49249,-71.55696,"Armed Assault"
"524",1980,"Bogota","Bogota",4.667128,-74.106056,"Hostage Taking (Barricade Incident)"
"525",1980,"Antioquia","Medellin",6.242026,-75.564766,"Armed Assault"
"526",1980,"Antioquia","Rio Negro",6.153669,-75.37416,"Armed Assault"
"527",1980,"Bogota","Bogota",4.667128,-74.106056,"Armed Assault"
"529",1980,"Santander","Cimitarra",6.313712,-73.950146,"Assassination"
"530",1980,"Valle del Cauca","Trujillo district",4.21238,-76.31923,"Assassination"
"531",1980,"Magdalena","Lejania",9.513757,-74.229363,"Armed Assault"
"532",1980,"Valle del Cauca","Argelia",4.72288,-76.11931,"Armed Assault"
"535",1980,"Bogota","Bogota",4.667128,-74.106056,"Armed Assault"
"536",1980,"Valle del Cauca","Palmira",3.529901,-76.298006,"Armed Assault"
"537",1980,"Antioquia","Medellin",6.242026,-75.564766,"Assassination"
"538",1980,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"539",1980,"Antioquia","Medellin",6.242026,-75.564766,"Assassination"
"540",1980,"Arauca","Nosorro",6.547306,-71.002231,"Unknown"
"541",1980,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"542",1980,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"543",1980,"Guainia","El Pato",3.133972,-67.777246,"Armed Assault"
"545",1980,"Santander","Piedecuesta",6.98848,-73.05084,"Armed Assault"
"546",1980,"Atlantico","Barranquilla",10.981412,-74.778319,"Assassination"
"547",1980,"Caqueta","Florencia",1.61456,-75.6053,"Unknown"
"548",1980,"Risaralda","La Virginia",4.896992,-75.883296,"Assassination"
"549",1980,"Valle del Cauca","Trujillo",4.21238,-76.31923,"Assassination"
"550",1980,"Tolima","Lerida district",4.86317,-74.90777,"Assassination"
"551",1980,"Caldas","Samana",5.41255,-74.99229,"Unknown"
"552",1980,"Choco","Cacaricas",7.723996,-77.143124,"Armed Assault"
"553",1980,"Bogota","Bogota",4.667128,-74.106056,"Hijacking"
"554",1980,"Valle del Cauca","Cali",3.429344,-76.516037,"Hostage Taking (Barricade Incident)"
"556",1980,"Antioquia","Medellin",6.242026,-75.564766,"Assassination"
"557",1980,"Cordoba","Sahagun",8.945847,-75.443611,"Armed Assault"
"558",1980,"Cauca","Popayan",2.44186,-76.60617,"Armed Assault"
"559",1980,"Valle del Cauca","Cali",3.429344,-76.516037,"Armed Assault"
"560",1980,"Cauca","Caldono",2.796196,-76.483134,"Armed Assault"
"561",1981,"Cauca","Minayuco",2.5,-76.883333,"Armed Assault"
"562",1981,"Boyaca","Muzo",5.53168,-74.10442,"Armed Assault"
"563",1981,"Caqueta","Florencia",1.61456,-75.6053,"Unknown"
"564",1981,"Santander","Cimitarra",6.313712,-73.950146,"Unknown"
"565",1981,"Caqueta","Florencia",1.61456,-75.6053,"Hostage Taking (Kidnapping)"
"566",1981,"Antioquia","Medellin",6.242026,-75.564766,"Armed Assault"
"567",1981,"Boyaca","Puerto Boyaca",5.975153,-74.586142,"Assassination"
"568",1981,"Caqueta","Curillo",1.03405,-75.91928,"Assassination"
"569",1981,"Bogota","Bogota",4.667128,-74.106056,"Hostage Taking (Kidnapping)"
"570",1981,"Caqueta","Curillo",1.03405,-75.91928,"Armed Assault"
"571",1981,"Caqueta","Curillo",1.03405,-75.91928,"Armed Assault"
"572",1981,"Antioquia","Medellin district",6.270526,-75.572173,"Bombing/Explosion"
"574",1981,"Santander","Barrancabermeja district",7.060051,-73.853115,"Bombing/Explosion"
"575",1981,"Santander","Barrancabermeja district",7.060051,-73.853115,"Bombing/Explosion"
"577",1981,"Santander","Bucaramanga",7.116294,-73.120026,"Hijacking"
"578",1981,"Bogota","Bogota",4.667128,-74.106056,"Hostage Taking (Barricade Incident)"
"580",1981,"Bogota","Bogota",4.667128,-74.106056,"Hostage Taking (Kidnapping)"
"581",1981,"Bogota","Bogota",4.667128,-74.106056,"Hostage Taking (Kidnapping)"
"582",1981,"La Guajira","Riohacha",11.544088,-72.90688,"Assassination"
"583",1981,"Magdalena","Santa Marta",11.242035,-74.205384,"Assassination"
"584",1981,"Cordoba","Montelibano",7.98092,-75.41919,"Assassination"
"585",1981,"Norte de Santander","Cucuta",7.894195,-72.503885,"Hostage Taking (Kidnapping)"
"586",1981,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"587",1981,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"588",1981,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"589",1981,"Antioquia","Envigado",6.166667,-75.566667,"Assassination"
"590",1981,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"592",1981,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"593",1981,"Cordoba","Aita",8.402925,-75.899867,"Armed Assault"
"594",1981,"Atlantico","Barranquilla",10.981412,-74.778319,"Hostage Taking (Kidnapping)"
"595",1981,"Atlantico","Barranquilla",10.981412,-74.778319,"Hostage Taking (Kidnapping)"
"596",1981,"Choco","Tado",5.26541,-76.55651,"Armed Assault"
"597",1981,"Caldas","Palestina",5.020261,-75.622894,"Armed Assault"
"598",1981,"Putumayo","Mocoa",1.14661,-76.64812,"Armed Assault"
"599",1981,"Santander","Bucaramanga",7.116294,-73.120026,"Bombing/Explosion"
"600",1981,"Putumayo","Unknown",0.435951,-75.52767,"Armed Assault"
"601",1981,"Antioquia","Medellin",6.242026,-75.564766,"Armed Assault"
"602",1981,"Antioquia","Medellin",6.242026,-75.564766,"Armed Assault"
"603",1981,"Caldas","Samana",5.41255,-74.99229,"Armed Assault"
"604",1981,"Narino","Ipiales district",0.823757,-77.634908,"Armed Assault"
"606",1981,"Huila","Unknown",2.535935,-75.52767,"Armed Assault"
"607",1981,"Valle del Cauca","Cali",3.429344,-76.516037,"Armed Assault"
"609",1981,"Tolima","Cunday",4.06052,-74.692318,"Armed Assault"
"610",1981,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"612",1981,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"613",1981,"Quindio","Armenia district",4.528694,-75.703846,"Armed Assault"
"614",1981,"Cordoba","Campanario",8.43329,-75.7667,"Facility/Infrastructure Attack"
"615",1981,"Choco","Bagado",5.41199,-76.41423,"Armed Assault"
"616",1981,"Cauca","Santander de Quilichao",3.00879,-76.4859,"Hostage Taking (Barricade Incident)"
"617",1981,"Valle del Cauca","Cali",3.429344,-76.516037,"Armed Assault"
"618",1981,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"621",1981,"Bogota","Bogota",4.667128,-74.106056,"Assassination"
"622",1981,"Caqueta","El Paujil",1.57036,-75.32731,"Assassination"
"623",1981,"Choco","Tado",5.26541,-76.55651,"Armed Assault"
"624",1981,"Caldas","Anserma",5.230215,-75.78796,"Assassination"
"626",1981,"Choco","Unknown",5.252803,-76.825965,"Armed Assault"
"627",1981,"Quindio","Unknown",4.461019,-75.667356,"Bombing/Explosion"
"628",1981,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"629",1981,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"630",1981,"Antioquia","Ventanas",7.07253,-75.44586,"Armed Assault"
"631",1981,"Cesar","La Paz",10.3879,-73.1698,"Armed Assault"
"632",1981,"Risaralda","Celia",5.004875,-76.003109,"Hostage Taking (Barricade Incident)"
"633",1981,"Bogota","Bogota",4.667128,-74.106056,"Assassination"
"634",1981,"Magdalena","Santa Ana",9.32211,-74.57168,"Armed Assault"
"635",1981,"Caqueta","Unknown",0.869892,-73.841906,"Armed Assault"
"637",1981,"Caqueta","Unknown",0.869892,-73.841906,"Armed Assault"
"638",1981,"Caqueta","Unknown",0.869892,-73.841906,"Armed Assault"
"639",1981,"Caqueta","Florencia district",1.61456,-75.6053,"Unknown"
"640",1981,"Caqueta","Florencia district",1.61456,-75.6053,"Unknown"
"641",1981,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"642",1981,"Bogota","Bogota",4.667128,-74.106056,"Hostage Taking (Kidnapping)"
"643",1981,"Antioquia","Yali",6.6752,-74.84211,"Armed Assault"
"644",1981,"Boyaca","Guacamayas",6.459167,-72.500833,"Armed Assault"
"645",1981,"Antioquia","Medellin",6.242026,-75.564766,"Armed Assault"
"646",1981,"Tolima","Natagaima",3.62122,-75.09282,"Hostage Taking (Kidnapping)"
"647",1981,"Bogota","Bagota",4.667128,-74.106056,"Unknown"
"648",1981,"Bogota","Bagota",4.667128,-74.106056,"Unknown"
"649",1981,"Arauca","Tame",6.46052,-71.72989,"Unknown"
"650",1981,"Valle del Cauca","Toro",4.61074,-76.07794,"Assassination"
"651",1981,"Valle del Cauca","Yumbo",3.583748,-76.495727,"Unknown"
"652",1981,"Antioquia","Medellin",6.242026,-75.564766,"Unknown"
"653",1981,"Arauca","Saravena",6.95284,-71.87514,"Armed Assault"
"654",1981,"Meta","Villavicencio district",4.15127,-73.63872,"Armed Assault"
"655",1981,"Antioquia","Medellin",6.242026,-75.564766,"Assassination"
"656",1981,"Tolima","La Estrella",4.238111,-74.890915,"Assassination"
"657",1981,"Atlantico","Barranquilla",10.981412,-74.778319,"Bombing/Explosion"
"658",1981,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"659",1981,"Cesar","Valledupar",10.47692,-73.25049,"Assassination"
"660",1981,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"661",1981,"Antioquia","Caracoli",6.41082,-74.75641,"Armed Assault"
"662",1981,"Bogota","Bogota",4.667128,-74.106056,"Armed Assault"
"664",1981,"Tolima","Unknown",4.092517,-75.154538,"Armed Assault"
"665",1981,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"666",1981,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"667",1981,"Valle del Cauca","Cali",3.429344,-76.516037,"Armed Assault"
"668",1981,"Antioquia","Piedras Blancas",6.4726,-75.54251,"Armed Assault"
"669",1981,"Antioquia","Medellin",6.242026,-75.564766,"Hijacking"
"670",1981,"Santander","Puerto Parra",6.65106,-74.05815,"Assassination"
"671",1981,"Atlantico","Barranquilla",10.981412,-74.778319,"Bombing/Explosion"
"672",1981,"Caqueta","Florencia",1.61456,-75.6053,"Armed Assault"
"673",1981,"Arauca","Puerto Rondon",6.27935,-71.10101,"Armed Assault"
